,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
2654,YMR307W,237202.6268,231316.9842,245994.6264,275616.5736,260838.9349,278351.0317,0.008242939,0.482449991,0.008419618,1884,0.015234562,TRUE,14
689,YDR294C,277969.9672,296749.3461,266109.1199,231646.9791,234258.2996,243125.1958,0.008247125,0.901586474,0.010110577,1885,0.015234211,TRUE,9
145,YBR041W,281903.3717,269332.3086,265524.7272,239570.7287,250387.083,240348.808,0.008253709,0.287613731,0.008890996,1886,0.01523829,TRUE,4
2128,YLR006C,237299.8195,236727.0938,217093.2639,287928.674,280844.1977,264579.6026,0.008279944,0.48012721,0.007784142,1887,0.015278624,TRUE,1
108,YBL085W,225310.9655,243447.1763,231227.251,271472.6662,265428.674,288877.6944,0.008327958,0.206185103,0.008969646,1888,0.015359083,TRUE,11
2395,YML014W,276999.6982,277239.9768,268683.6643,234484.4787,253390.6619,237535.1559,0.008343557,0.327750671,0.007488146,1889,0.015379706,TRUE,5
2178,YLR092W,273974.39,288029.1443,296683.4664,238917.3573,242277.2077,215843.6697,0.00835857,0.413036657,0.007114562,1890,0.015399227,TRUE,1
3154,YOR265W,273895.2903,267860.076,260301.1925,248545.0715,249271.6329,244303.8097,0.008410883,0.493380618,0.009125043,1891,0.01548741,TRUE,5
1827,YJR050W,272919.119,273058.4568,295701.3127,240805.4023,243744.0713,226791.4727,0.008413703,0.303855191,0.009162148,1892,0.015484415,TRUE,1
1487,YHR083W,245943.6143,226165.2336,227836.6085,273790.0301,287100.0609,266298.7338,0.008476662,0.931880357,0.008458715,1893,0.015592043,TRUE,1
740,YDR379W,326725.3829,266472.6721,310480.2383,219619.7631,212032.7157,227750.862,0.008489374,0.343982099,0.011812911,1894,0.015607181,TRUE,1
3191,YOR327C,281431.5625,270756.9082,312711.3481,225382.9247,237630.1203,229858.1319,0.008563488,0.249370278,0.011860256,1895,0.015735126,TRUE,2
23,YAL031C,239848.2075,237584.7575,220898.7223,263916.6127,286582.8609,277208.1022,0.008568002,0.640295036,0.008316589,1896,0.015735117,TRUE,2
2604,YMR233W,226479.8223,231666.1073,230096.3343,294924.7527,257982.3062,282515.5906,0.008611937,0.228690269,0.011028832,1897,0.015807466,TRUE,1
2412,YML036W,213440.2542,245386.6844,213797.2783,290739.2719,275874.0898,281310.6027,0.008669823,0.194344172,0.006956814,1898,0.015905335,TRUE,1
1754,YJL143W,218224.2399,214832.8787,221273.7362,282440.8155,320483.3662,263556.9217,0.008675385,0.945422654,0.013713159,1899,0.015907156,TRUE,1
468,YDL143W,269979.6073,292249.3896,280205.0112,246441.1795,223859.4719,237980.4292,0.008685564,0.968040941,0.008303971,1900,0.01591744,TRUE,14
3401,YPR056W,282678.7112,267113.3822,286390.1497,229030.1991,249255.522,237263.1686,0.008707392,0.162453874,0.008469895,1901,0.015949047,TRUE,1
1007,YFL008W,266882.973,269164.952,272191.4281,238774.0752,254216.0641,244963.8439,0.008725568,0.27124948,0.00781874,1902,0.015973936,TRUE,7
3049,YOR089C,269889.4697,272370.0725,261726.6576,240883.8077,250549.5962,249093.173,0.00875927,0.566291925,0.008623587,1903,0.016027208,TRUE,5
368,YCR071C,150201.1278,154882.6222,137058.5295,343732.7435,247366.2067,441966.5416,0.008770341,0.235221071,0.025109109,1904,0.016039038,TRUE,4
914,YER052C,267967.3704,273801.1993,266579.5955,237425.0106,247737.7086,251864.4404,0.008809971,0.62135547,0.00791988,1905,0.016103055,TRUE,12
994,YER171W,230345.2726,249049.5106,234188.6715,264215.5065,273061.5431,277766.4858,0.008814011,0.315060059,0.008242959,1906,0.016101987,TRUE,5
1527,YHR147C,194488.4199,212150.869,170322.7531,272359.3871,300578.7741,352626.4137,0.008826906,0.349939368,0.011754257,1907,0.016117088,TRUE,3
2002,YKL175W,298044.9255,268517.7491,289965.8058,219520.0945,240988.9803,237939.1661,0.00884614,0.211797373,0.008910816,1908,0.016143741,TRUE,1
345,YCR024C,167639.9426,157853.5654,228663.6446,312361.5809,328137.4134,310645.1479,0.008866329,0.836578434,0.00441332,1909,0.016172109,TRUE,1
344,YCR020W-B,205354.6659,218817.4661,190204.4444,265993.93,293774.9758,335742.549,0.008966663,0.385607821,0.012843071,1910,0.016346555,TRUE,1
1762,YJL158C,205014.4184,223763.0128,196456.993,269749.8309,284598.81,332067.2061,0.00904274,0.317985752,0.013082112,1911,0.016476621,TRUE,1
3233,YPL023C,231792.1512,238137.6228,240668.1131,258294.5233,277275.5785,282725.083,0.009051817,0.624284167,0.010285641,1912,0.016484533,TRUE,2
1149,YGL111W,281057.4562,267318.0845,284320.2239,234708.5148,251444.687,232314.5051,0.009086163,0.148031777,0.008750565,1913,0.016538431,TRUE,10
3099,YOR165W,262383.114,268926.4559,264327.6265,245472.8759,254584.2253,247848.4701,0.009170415,0.460584165,0.008957008,1914,0.016683065,TRUE,11
185,YBR102C,248688.0497,245626.3203,241407.9823,260601.926,273489.7975,263271.3707,0.009197571,0.851253216,0.009967004,1915,0.01672373,TRUE,3
2703,YNL064C,271643.2086,277743.1431,286263.0528,251600.1414,227360.4423,235821.9104,0.009220834,0.794984024,0.008216377,1916,0.016757277,TRUE,13
258,YBR220C,302556.4061,292003.8725,270115.287,226779.4116,217198.4917,244767.7436,0.009291662,0.817205299,0.009401397,1917,0.016877187,TRUE,1
3421,YPR098C,240836.3594,232847.7455,225444.2813,259421.8845,284987.3947,282883.2537,0.009300471,0.730857822,0.010159357,1918,0.016884379,TRUE,1
735,YDR372C,251895.2893,251265.066,243802.0209,262846.7059,264313.2386,260513.5391,0.009302786,0.515005169,0.008622507,1919,0.016879781,TRUE,6
303,YCL010C,224871.9636,230662.7622,246848.5019,286426.6743,269493.0412,269545.3093,0.009310775,0.522441094,0.009056865,1920,0.016885479,TRUE,1
2807,YNL229C,258066.9726,259671.0689,261806.2063,253069.8212,252875.0856,255187.668,0.009313184,0.647950405,0.009463907,1921,0.016881055,TRUE,4
1505,YHR110W,271718.9551,262804.0472,286708.5836,243977.9413,240921.2654,242732.9251,0.009320494,0.338655262,0.011354829,1922,0.016885515,TRUE,2
1242,YGR027C,194373.4946,221328.5154,212761.2475,322263.7177,261667.2315,300221.7175,0.009340019,0.191750463,0.011775717,1923,0.016912089,TRUE,14
1991,YKL154W,273707.5127,280799.9404,261243.5196,239297.8851,242839.2653,248069.8454,0.009413651,0.830642811,0.010366954,1924,0.017036555,TRUE,4
845,YEL024W,30834.10855,28579.05006,44057.6393,646185.4999,136584.451,522135.1742,0.009459699,0.297848965,0.059489629,1925,0.017110998,TRUE,8
1988,YKL150W,76098.56848,73960.83648,82795.19457,570355.3625,191752.8374,440402.1794,0.009469833,0.266874154,0.043711713,1926,0.017120435,TRUE,13
1732,YJL101C,270125.0111,287266.7377,269193.6428,233820.2876,237536.0001,249970.9488,0.009550017,0.90453201,0.010087899,1927,0.017256439,TRUE,11
634,YDR188W,244470.0766,240308.9717,231541.1938,261278.4397,281852.9036,270127.2643,0.009568741,0.779762697,0.010271771,1928,0.017281305,TRUE,16
1933,YKL056C,237524.8029,237982.7465,213872.8574,285559.398,266719.5676,281433.7847,0.009568932,0.254902565,0.007996032,1929,0.017272691,TRUE,15
1206,YGL223C,261132.8196,259959.0305,267075.0495,249578.5487,251288.0378,253383.3463,0.009592781,0.375478468,0.010092519,1930,0.017306768,TRUE,1
3130,YOR221C,244661.4329,235722.3877,251556.9769,267877.3473,268797.9564,264453.1783,0.009628864,0.952667135,0.008434241,1931,0.017362872,TRUE,2
2500,YMR054W,269315.7251,262368.998,264826.3127,249385.0928,243714.5577,253665.2772,0.009671377,0.67667706,0.009300305,1932,0.017430505,TRUE,4
942,YER087W,229498.4987,250822.7215,227498.198,275796.4175,270432.841,273068.3977,0.00969534,0.202875469,0.008191237,1933,0.017464652,TRUE,3
3168,YOR286W,262694.7884,269169.7253,271264.4641,242024.8658,253940.7945,246149.9333,0.00978826,0.349809977,0.009424785,1934,0.017622917,TRUE,5
2615,YMR246W,275696.9659,263027.0279,267521.0695,247432.4019,251272.3965,240633.1996,0.009791675,0.212855814,0.009974305,1935,0.017619954,TRUE,13
3214,YOR370C,246323.4824,244819.5051,232900.1705,262963.6918,266608.8764,276486.73,0.009828108,0.392196158,0.009555335,1936,0.017676379,TRUE,6
1320,YGR155W,302533.5102,324171.3253,270955.9503,232797.8838,203205.4071,224348.2304,0.009835546,0.975585672,0.01125898,1937,0.017680625,TRUE,45
610,YDR152W,334489.6111,266063.3739,345586.5303,197646.2695,208405.4937,220270.3987,0.009858449,0.257630109,0.014300234,1938,0.017712653,TRUE,6
1484,YHR077C,247116.4548,250999.4777,237057.7908,263787.7093,265711.0939,267523.1672,0.009858859,0.326342536,0.008625938,1939,0.017704254,TRUE,3
2800,YNL219C,274545.6687,276247.2558,260101.2328,246652.2669,247642.8962,240275.8856,0.009892974,0.647928748,0.010590486,1940,0.017756358,TRUE,9
2815,YNL240C,223914.1955,243973.4847,242741.9105,279697.1112,270546.3255,267910.6771,0.00995963,0.34631028,0.008413436,1941,0.017866786,TRUE,2
526,YDL240W,231132.2242,213799.0508,207056.212,260958.6321,311308.9816,294465.6028,0.009990138,0.842161295,0.012127147,1942,0.017912286,TRUE,1
204,YBR126W-A,293814.1839,267187.1865,320149.1386,217650.9161,232291.3736,229726.0329,0.010047483,0.223120281,0.013553349,1943,0.018005834,TRUE,1
2502,YMR058W,304247.5021,327793.6877,273583.3254,204784.9386,210361.9047,238848.4342,0.010061736,0.876026114,0.011372352,1944,0.018022101,TRUE,4
2870,YNL327W,264963.9744,277283.3749,270101.6119,236254.8676,246762.0724,250814.6861,0.010116648,0.680199427,0.009611951,1945,0.01811114,TRUE,1
1153,YGL120C,275642.5561,264172.8593,270605.8435,243448.8822,253419.7939,239292.1456,0.010128052,0.159895549,0.009810408,1946,0.018122238,TRUE,14
74,YBL031W,237601.1572,241755.0333,235638.4118,265214.2498,286630.1457,263060.7017,0.010136637,0.825492895,0.012597571,1947,0.018128285,TRUE,1
1826,YJR049C,262410.0286,268540.8235,283030.2065,245409.9471,245146.1234,242947.736,0.010162598,0.458717515,0.012131246,1948,0.018165383,TRUE,2
2377,YLR448W,238916.0105,236528.9184,237461.7382,271431.8624,258292.4131,285559.2062,0.01018511,0.297823126,0.012469424,1949,0.018196282,TRUE,18
3081,YOR132W,288973.4691,282152.0223,347990.816,215905.7497,230126.435,203807.3488,0.010188107,0.254180306,0.015664016,1950,0.018192302,TRUE,3
1519,YHR133C,296671.031,277715.6681,297845.6812,213920.4493,250455.6374,221980.3968,0.010199884,0.15805093,0.008534298,1951,0.018203996,TRUE,4
1478,YHR069C,223312.7067,218999.2295,242780.3919,284350.5827,293185.0208,263432.014,0.010260298,0.929585336,0.010546371,1952,0.018302438,TRUE,6
2062,YKR054C,287015.7354,288860.5757,277517.6719,214149.2296,241507.0123,244147.4492,0.01029197,0.471198444,0.007423107,1953,0.018349533,TRUE,1
1439,YHR012W,240002.8303,248535.0524,251657.4676,262115.3471,264218.167,267446.6166,0.010307926,0.454113568,0.009413422,1954,0.018368577,TRUE,1
1032,YFL041W,279755.6775,281038.661,307995.0459,232928.6971,243837.566,212852.8204,0.010312896,0.267169662,0.00988025,1955,0.018368032,TRUE,4
1232,YGR007W,277022.4336,278218.0588,262450.0965,235095.9365,245017.4273,248702.7295,0.01032752,0.645311269,0.010335347,1956,0.018384675,TRUE,3
1855,YJR091C,297251.4835,322328.6198,272911.0894,213378.0328,210590.9613,240991.6756,0.010332851,0.952888033,0.011727663,1957,0.018384765,TRUE,1
791,YDR471W,206802.0046,222437.6946,184393.8506,265928.6656,300358.672,329767.8914,0.010338567,0.394348952,0.011885681,1958,0.018385542,TRUE,14
2357,YLR417W,269733.0021,266820.9553,269202.2543,240111.1534,255489.0103,244334.046,0.010382346,0.202306452,0.009346256,1959,0.01845397,TRUE,2
1266,YGR063C,239452.1562,237464.4998,249113.1181,269594.9461,276497.1353,260164.9988,0.010429579,0.957205655,0.010839633,1960,0.018528466,TRUE,2
2152,YLR052W,240061.0027,237432.1829,246799.2314,262909.6049,280596.1138,264188.2151,0.010432117,0.966185475,0.011834871,1961,0.018523525,TRUE,1
3085,YOR141C,278488.2635,292540.223,265376.5696,236689.0395,229179.9401,246595.694,0.010467339,0.976936634,0.01141691,1962,0.018576592,TRUE,2
1477,YHR068W,293573.6884,270750.4826,280300.6288,225201.1887,250197.2271,232759.7573,0.010516666,0.168940275,0.01017005,1963,0.018654626,TRUE,20
1134,YGL087C,278390.064,268749.185,262354.2128,245241.1883,239987.6113,250324.9618,0.010549431,0.714080183,0.0112165,1964,0.018703217,TRUE,2
2047,YKR025W,271897.0693,269107.2842,287610.7245,238638.5348,250873.441,232500.8784,0.010573002,0.203924656,0.010816242,1965,0.018735467,TRUE,6
2528,YMR106C,263863.6565,262090.2185,259266.9019,254485.7492,248850.8386,252706.5589,0.010573641,0.879740883,0.010370824,1966,0.018727069,TRUE,1
1087,YGL018C,243798.9603,227295.4295,238731.6821,266728.3773,286488.6367,266417.8101,0.010616649,0.898827647,0.011316782,1967,0.018793682,TRUE,2
2440,YML082W,233487.6547,209819.8676,209997.2966,268263.0425,317936.6642,280180.6091,0.010623184,0.981157253,0.013693494,1968,0.018795694,TRUE,1
1648,YIL148W,292023.8046,268624.9726,282678.0393,228682.6334,250667.0994,230136.0663,0.010658199,0.144716585,0.010508603,1969,0.018848069,TRUE,10
2501,YMR055C,227960.4243,222521.6236,250393.6589,271336.8478,276713.0931,279276.7103,0.010672726,0.821908003,0.008869547,1970,0.018864178,TRUE,1
2813,YNL238W,280104.3821,265907.2027,272011.0215,235170.6224,252296.2,242345.0241,0.010714451,0.176381905,0.010331333,1971,0.01892832,TRUE,3
1070,YFR048W,245155.4726,237395.3292,244208.3804,258921.6807,268213.4035,277608.3802,0.010730044,0.729710276,0.011789142,1972,0.018946253,TRUE,3
3361,YPL254W,269591.9132,261068.2536,269025.0255,243446.5365,247477.4846,253675.4974,0.010744771,0.361201192,0.010567426,1973,0.018962641,TRUE,2
2231,YLR192C,269787.1624,267755.8279,261002.2766,242836.5406,252473.945,249860.8042,0.010750937,0.436206413,0.010466579,1974,0.018963912,TRUE,11
2626,YMR268C,235428.0605,240726.9084,240896.2419,270438.7131,258421.0755,283156.2616,0.01075096,0.242909178,0.012656993,1975,0.018954351,TRUE,3
729,YDR359C,242296.0497,223084.98,241371.3008,263161.6191,278403.193,280341.0831,0.010752751,0.967490776,0.009784567,1976,0.018947915,TRUE,2
969,YER133W,226503.0771,244395.2705,246876.644,272787.9856,268311.5101,271233.5801,0.010761231,0.36226996,0.00857439,1977,0.018953267,TRUE,5
2810,YNL233W,246984.6636,246320.9184,243881.6832,264935.4992,273348.4421,258063.9364,0.010765443,0.866265137,0.012028488,1978,0.018951098,TRUE,4
32,YAL044C,230488.6743,231692.01,241986.776,267749.928,263991.5219,291392.3375,0.010768814,0.429200101,0.013107113,1979,0.018947454,TRUE,7
782,YDR454C,243279.67,250836.5609,237743.381,269689.6287,260113.0324,269737.3102,0.010817316,0.150401752,0.010458688,1980,0.01902318,TRUE,12
3429,YPR113W,483431.5709,342943.7169,269724.2864,171158.247,165105.2996,157673.4296,0.010855221,0.517008024,0.033058309,1981,0.019080201,TRUE,4
3406,YPR063C,269425.2592,303771.9102,324918.5772,237082.8761,207852.5216,219230.6919,0.01085623,0.78561898,0.012969394,1982,0.019072348,TRUE,1
1941,YKL068W,244476.6272,249073.3579,234360.4663,261064.9134,271430.6407,270654.3133,0.010900852,0.454618235,0.010189885,1983,0.019141082,TRUE,6
213,YBR141C,222183.9225,215818.7298,236231.0673,263314.3222,306494.3972,280240.2567,0.01102495,0.980034682,0.013630759,1984,0.019349232,TRUE,1
2588,YMR212C,271123.0771,279578.3734,260911.917,240916.7425,243307.5861,249430.2555,0.011030599,0.890627626,0.0120769,1985,0.019349393,TRUE,9
1466,YHR047C,354256.1123,343050.0336,272041.9145,211261.753,173716.2582,214232.1921,0.011120518,0.928223936,0.012890098,1986,0.019497304,TRUE,28
1947,YKL078W,246029.5829,242172.5506,242499.4795,256652.7004,271064.8664,273722.7086,0.011216311,0.751171884,0.012342542,1987,0.019655357,TRUE,4
1218,YGL242C,287568.8519,269297.0133,321120.5421,232619.0932,232504.8502,217352.7883,0.011217706,0.253480358,0.015183504,1988,0.019647914,TRUE,2
2562,YMR167W,244659.9491,246648.8203,232890.8569,273545.0963,260089.3177,272009.3211,0.011316223,0.199075226,0.010883137,1989,0.019810501,TRUE,3
2599,YMR226C,229558.6877,228300.6243,223989.7773,288379.2761,255274.2914,296461.0889,0.011329341,0.224202447,0.014260573,1990,0.0198235,TRUE,6
3169,YOR287C,264957.3981,270659.9677,260304.7985,246864.5781,253409.9745,247052.8299,0.011346238,0.596776458,0.011751532,1991,0.019843094,TRUE,2
1594,YIL061C,219283.0165,199940.1328,223374.845,273437.6928,328624.5775,274841.1374,0.01136158,0.898372023,0.016200197,1992,0.01985995,TRUE,2
2927,YOL018C,272057.6447,298339.8893,266926.076,232550.8844,237381.4457,242190.9261,0.011400705,0.927588101,0.014564619,1993,0.019918342,TRUE,1
380,YCR093W,266409.948,264965.3067,267669.7815,242123.4587,255411.0705,247869.8647,0.011418536,0.216344319,0.010383415,1994,0.01993949,TRUE,22
2888,YNR021W,271458.5441,279351.9294,260837.2016,240197.7449,243937.4466,249518.4749,0.011433822,0.85953482,0.012382961,1995,0.019956174,TRUE,5
2447,YML094W,260717.4113,260367.1361,259778.7186,250297.9229,255129.1454,254574.6433,0.011505536,0.363597312,0.010955333,1996,0.020071281,TRUE,6
3313,YPL172C,272851.0354,281656.007,268551.4552,241402.6022,230610.722,251967.006,0.011556905,0.951361979,0.010485407,1997,0.020150798,TRUE,1
1461,YHR041C,237316.4936,239270.937,253177.1243,270487.9847,268843.9021,263655.6417,0.011578242,0.742330066,0.010665267,1998,0.020177898,TRUE,2
3427,YPR111W,200678.1392,230559.4161,235368.7837,295709.2865,289365.2232,270300.3871,0.011586617,0.481523428,0.009021246,1999,0.020182391,TRUE,1
3264,YPL083C,240469.4834,241676.3314,247815.7631,265677.8401,259316.4774,276837.2757,0.011603793,0.365940977,0.012892137,2000,0.020202204,TRUE,1
2540,YMR124W,226377.4706,229600.7469,230374.6747,258374.5137,301785.5356,278963.3241,0.011629346,0.885349013,0.015570927,2001,0.020236574,TRUE,2
319,YCL035C,276726.0803,288595.8854,260805.8655,240716.4787,236572.1205,243871.8341,0.011632298,0.973826395,0.013655541,2002,0.0202316,TRUE,8
1940,YKL067W,234777.0412,247918.5728,243551.0563,276197.4976,260521.0036,267963.3014,0.011647157,0.191961659,0.011759173,2003,0.02024733,TRUE,9
1209,YGL228W,197142.255,205982.4322,196773.0134,317526.3994,250831.9341,337850.2869,0.011672801,0.193791569,0.01815204,2004,0.020281783,TRUE,9
2596,YMR222C,274472.4454,277326.906,273765.6703,227981.5931,241786.1067,253057.5322,0.011761727,0.579696809,0.009513975,2005,0.020426102,TRUE,4
2997,YOL145C,251880.9787,243594.3104,249572.4875,267188.2348,263371.787,259200.7069,0.011780543,0.853847793,0.011591153,2006,0.02044858,TRUE,11
1832,YJR059W,281927.302,271411.4284,303450.9635,223891.051,248473.5152,227165.8042,0.011785976,0.165947067,0.012600696,2007,0.020447816,TRUE,4
1421,YHL021C,234727.0795,209055.1319,243209.0782,280437.7259,276485.654,281695.6763,0.011908033,0.897963959,0.008242406,2008,0.020649288,TRUE,7
3210,YOR362C,262458.537,268733.5242,260940.0381,249372.952,246717.503,254074.1276,0.011913023,0.935970385,0.012105367,2009,0.020647658,TRUE,8
1895,YKL002W,226613.9037,247134.722,221359.5652,286214.3323,264790.4896,278208.7438,0.011940201,0.142846191,0.011244903,2010,0.020684468,TRUE,1
816,YDR510W,216120.0919,209437.7568,242783.8512,290349.1786,298783.7741,266171.9318,0.012091013,0.941412142,0.011556774,2011,0.020935309,TRUE,1
2785,YNL189W,263172.843,265561.0065,268187.5358,248952.6738,255082.3524,243196.867,0.012093711,0.278480845,0.011273777,2012,0.020929573,TRUE,14
1862,YJR100C,242339.7884,247239.051,246811.0814,274520.6686,260930.9582,261121.8027,0.012105671,0.321771244,0.013569847,2013,0.020939864,TRUE,1
3395,YPR041W,238543.313,236819.1104,242979.5321,268418.6332,258931.0682,283819.8718,0.012133368,0.357130757,0.014418971,2014,0.020977353,TRUE,15
2268,YLR257W,264116.1456,262187.4989,273776.3333,250922.3694,250349.9603,243539.8126,0.012202063,0.293545526,0.012785819,2015,0.021085649,TRUE,3
70,YBL026W,239321.2206,236616.2766,225496.6937,258495.5206,277592.07,288807.2771,0.01227947,0.551147138,0.013738163,2016,0.021208886,TRUE,4
1875,YJR123W,238040.3885,244929.0994,245477.8097,277868.0062,259386.4758,265753.8963,0.012392569,0.257747257,0.013755351,2017,0.021393618,TRUE,18
112,YBL092W,227852.5977,236772.4712,249256.3095,280091.1349,271928.2727,264102.9865,0.01242006,0.586022737,0.011638187,2018,0.021430451,TRUE,19
