,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
1881,YIL048W,548459.1024,558774.3795,568926.1894,625934.4848,652504.9596,634967.5057,0.001205561,0.68590507,0.001273617,814,0.006097414,TRUE,8
2085,YJL157C,657552.4335,684206.9929,706721.4059,528869.1579,557756.6811,520159.5713,0.001206642,0.398920254,0.001267512,815,0.006095395,TRUE,3
3826,YPL042C,466184.2378,483031.0007,505849.0229,676551.9949,755019.9539,670554.1442,0.001217982,0.728286444,0.001870539,816,0.006145137,TRUE,3
1683,YHL032C,432937.6044,449589.3669,505460.0155,713798.8854,755919.1979,687476.4813,0.001224751,0.68855739,0.00098184,817,0.006171725,TRUE,7
2593,YLR128W,668192.7998,661059.532,702362.3733,524705.0825,561879.0866,534654.7176,0.001229247,0.306997382,0.001268774,818,0.006186811,TRUE,1
2927,YMR023C,510829.7014,504608.8926,488205.7217,664376.214,736518.6103,658216.4417,0.001237911,0.719032458,0.002063253,819,0.006222806,TRUE,2
3748,YOR297C,523064.6139,499762.282,476500.7454,716637.2808,689382.0957,650379.8663,0.001260588,0.547516171,0.001378543,820,0.006329076,TRUE,1
3457,YOL023W,497324.656,507529.3888,501064.1674,639422.1579,728897.7924,688771.7343,0.001269187,0.680649246,0.002130107,821,0.006364485,TRUE,1
2718,YLR326W,561388.403,561844.2126,538142.4739,627996.9972,652773.6881,642664.4107,0.001274697,0.552236881,0.001194842,822,0.006384338,TRUE,3
1000,YDR527W,519698.1069,528321.5881,506311.7163,633261.3537,698101.768,682786.4386,0.001276303,0.600760919,0.001738736,823,0.006384616,TRUE,4
2329,YKL135C,582144.8784,568843.8589,566184.8541,619162.5288,623533.0783,633760.4791,0.001292003,0.561919286,0.001269381,824,0.006455312,TRUE,11
2667,YLR248W,554047.1248,575260.8625,555863.9031,626042.3754,630939.9329,645378.0564,0.001299308,0.338027866,0.001259361,825,0.006483941,TRUE,12
3035,YMR183C,510963.6135,543434.7015,498650.6638,694675.4151,651132.265,662907.2418,0.001301432,0.294406939,0.00123487,826,0.006486679,TRUE,3
3815,YPL020C,543207.5745,572701.8108,546874.8197,648788.8878,634652.9367,636932.2781,0.001304912,0.301599068,0.001116285,827,0.006496159,TRUE,2
2673,YLR257W,636643.6671,638273.911,636846.0764,564534.6266,587933.8554,565200.4855,0.001310853,0.341393881,0.001102522,828,0.006517852,TRUE,9
2740,YLR361C-A,737757.5883,671712.4591,765492.12,500308.4779,523193.8291,481016.4101,0.001313131,0.278787757,0.001816494,829,0.006521302,TRUE,1
2634,YLR200W,687097.6473,689845.8505,729571.8757,493663.0509,551324.8869,515458.2552,0.001314929,0.325958912,0.001105159,830,0.006522366,TRUE,5
1843,YHR205W,551557.7511,565614.7681,565640.0383,619408.2589,647062.6921,640549.9284,0.001331346,0.599431978,0.001453456,831,0.006595848,TRUE,9
106,YBL050W,717107.6638,669679.3538,656816.245,550360.7321,526409.1564,527609.1313,0.001345296,0.529237979,0.001825107,832,0.006656952,TRUE,15
2811,YLR457C,506863.577,516120.6637,486302.2779,665874.3754,731853.5739,655857.3098,0.001346831,0.654697517,0.002036432,833,0.006656547,TRUE,1
30,YAL030W,693183.1043,758298.2604,756508.0318,530866.3857,476190.3291,462387.2365,0.001357222,0.657198618,0.001190778,834,0.00669986,TRUE,1
2106,YJL189W,463067.1438,492242.9137,478956.8969,714638.7642,755611.8559,646834.8093,0.001357614,0.625751427,0.002270122,835,0.006693769,TRUE,2
3007,YMR140W,673755.6057,678000.2672,712738.7049,511159.0811,559925.5263,523575.9836,0.001360039,0.322135064,0.00121639,836,0.006697706,TRUE,3
1417,YGL202W,647065.0226,672399.3707,642639.7815,546633.3284,573406.919,554745.0099,0.00136659,0.537122085,0.001421265,837,0.006721924,TRUE,23
624,YDL223C,261317.3141,317550.3869,364315.8092,816078.3209,976683.994,744422.1434,0.001367899,0.650128622,0.002079524,838,0.006720335,TRUE,1
1447,YGL244W,539214.3335,571283.7987,550510.6549,649665.5967,633592.7459,638678.6012,0.001372624,0.299428725,0.001168373,839,0.006735512,TRUE,7
3114,YMR283C,654199.7787,671070.6865,666441.6888,541966.8213,575464.1319,535175.2324,0.001380585,0.384379222,0.0010914,840,0.006766512,TRUE,2
2150,YJR045C,498250.4668,474634.924,442755.8966,664590.9648,701470.0953,757982.1625,0.00138501,0.500696191,0.001706343,841,0.006780127,TRUE,89
1814,YHR158C,702183.9462,686261.0269,697619.3291,506117.9717,562894.7316,507468.6626,0.001397564,0.296845326,0.000918397,842,0.006833456,TRUE,13
2592,YLR127C,660829.2219,728671.5781,760000.2909,496033.6232,504680.1394,520324.3689,0.001403608,0.590976665,0.002245268,843,0.00685487,TRUE,1
2333,YKL139W,558735.8049,564668.1469,578360.075,619955.7621,638451.2149,633091.3734,0.001411527,0.677160726,0.001383011,844,0.006885373,TRUE,5
1801,YHR136C,854079.9854,777755.1863,789161.2528,375015.068,483087.7467,441843.6622,0.001412839,0.337627567,0.000693151,845,0.006883618,TRUE,2
2207,YJR122W,497755.1735,513433.6068,517102.2055,661739.3699,727276.3959,650618.8836,0.0014144,0.723076949,0.002291765,846,0.006883078,TRUE,3
445,YCR071C,343237.138,359417.8916,360833.71,864973.0615,647415.3025,887400.3541,0.00141865,0.316647603,0.004382261,847,0.006895609,TRUE,4
378,YCL036W,503755.347,495895.513,535143.1308,655275.5172,715412.6368,663850.7978,0.001422987,0.808404572,0.001711124,848,0.006908533,TRUE,6
3360,YNL293W,562505.9386,544609.7767,534027.0299,639288.558,666832.4636,635504.2682,0.001423523,0.716875499,0.001485284,849,0.006902997,TRUE,1
1217,YFL023W,674244.0445,673098.5082,679019.3778,535410.6867,570711.1279,518668.5953,0.001424052,0.325996618,0.000975371,850,0.006897439,TRUE,7
443,YCR067C,666810.3124,677283.996,662881.9276,523121.4971,570542.1018,545679.5433,0.001424686,0.403313834,0.001032917,851,0.006892399,TRUE,5
40,YAL044C,632700.2867,655341.636,675741.8297,554216.1652,566102.9645,554683.4657,0.001427314,0.466042101,0.001787004,852,0.006897011,TRUE,9
481,YDL021W,670714.3438,673334.375,691549.1206,520442.3014,569264.4263,528219.2604,0.001427382,0.314645148,0.001080919,853,0.006889251,TRUE,4
4008,YPR034W,556392.8927,558846.7681,551202.3331,627909.1746,663269.3117,630274.2919,0.001431107,0.718167589,0.0018657,854,0.006899141,TRUE,13
3155,YNL009W,388507.5745,432021.1569,481116.6476,743441.8736,782540.3229,703014.3922,0.001434748,0.619758575,0.00093242,855,0.006908608,TRUE,1
629,YDL230W,686020.3424,674353.3035,699927.6043,510628.9227,565116.6831,522239.6874,0.001438044,0.289055701,0.001053694,856,0.006916386,TRUE,7
2253,YKL029C,298604.8857,293931.484,302681.3953,971791.4066,951405.8425,646492.6639,0.001444428,0.6499891,0.006070148,857,0.006938984,TRUE,26
4110,YPR186C,672169.4113,649232.8642,671025.3043,572898.5738,534238.4569,540843.713,0.001444493,0.554500154,0.001230655,858,0.006931209,TRUE,2
1622,YGR235C,479671.8475,451162.2959,505683.1526,661603.9163,752216.6687,703788.6555,0.001444801,0.824755422,0.001750129,859,0.006924615,TRUE,3
4023,YPR056W,683938.3858,712570.414,657187.0381,533760.5765,552479.419,511977.4041,0.001449785,0.545564185,0.001559703,860,0.006940424,TRUE,2
1009,YEL001C,805634.482,702898.8365,777635.1853,486234.8128,497024.6159,428337.3676,0.001450905,0.30693435,0.001453888,861,0.006937717,TRUE,2
3364,YNL299W,549663.4798,553989.8405,554154.8735,633472.6586,667829.0837,627959.4226,0.001462594,0.746197622,0.001967463,862,0.006985501,TRUE,5
3535,YOL138C,636453.7786,660571.7187,662948.6452,556280.1394,575524.5146,546476.916,0.001491179,0.438154952,0.00144803,863,0.00711377,TRUE,1
983,YDR500C,805030.7186,794895.2923,705156.7472,417523.6653,483450.4334,487012.9117,0.001492525,0.51446192,0.001424704,864,0.007111948,TRUE,2
3170,YNL036W,471234.0992,482179.3875,512974.5654,666361.3919,751609.6232,675073.2816,0.001492936,0.760461222,0.002187746,865,0.007105685,TRUE,7
3028,YMR172W,637241.5497,670987.956,654423.5256,572417.1657,555417.8423,545103.7001,0.001494721,0.69797957,0.001549607,866,0.007105967,TRUE,1
1891,YIL065C,528094.1846,516013.2525,534645.5762,629819.0903,693206.3736,672870.5568,0.001497514,0.772104415,0.002032,867,0.00711103,TRUE,4
3209,YNL088W,714621.2483,741477.8454,657470.5373,500068.0924,533481.1459,513382.6339,0.001502557,0.583585286,0.002079676,868,0.007126761,TRUE,25
463,YCR102C,733985.9645,800297.5956,879815.4763,414988.7398,489898.5789,406251.5106,0.001502847,0.370640178,0.001796945,869,0.007119933,TRUE,1
1475,YGR026W,738034.7233,754503.7595,675871.1068,467380.864,515373.0134,518569.8577,0.001509547,0.564912931,0.001577553,870,0.007143452,TRUE,4
3343,YNL271C,662965.7424,663757.9928,707126.6364,525109.286,561589.9215,532915.9633,0.001512356,0.318901407,0.001661989,871,0.007148529,TRUE,16
3392,YNR008W,689037.514,679077.5409,735685.6208,509727.2978,551989.4645,501638.4572,0.00151451,0.292407848,0.001534695,872,0.007150501,TRUE,11
3218,YNL100W,414088.0651,426977.0133,485394.0566,713530.5825,804116.3763,694293.9605,0.001520832,0.747942876,0.001857202,873,0.007172125,TRUE,4
801,YDR239C,643888.4068,641567.594,652050.9268,563008.1679,583121.2104,551024.3312,0.001524603,0.308632869,0.001261764,874,0.007181682,TRUE,11
1361,YGL110C,628419.3154,644007.882,657889.4748,573521.6529,571852.4241,556526.5568,0.001529511,0.485094634,0.001649128,875,0.007196568,TRUE,3
1802,YHR137W,427912.5409,432776.004,436512.8837,741921.8794,649200.772,822985.4512,0.001536048,0.342088246,0.003697718,876,0.007219076,TRUE,15
3314,YNL236W,656645.2169,680278.1096,667442.9442,535184.3136,573867.1364,532975.9603,0.001555241,0.408754698,0.001269413,877,0.007300942,TRUE,16
1595,YGR196C,662468.8875,708348.9093,665294.6253,519788.2446,559248.0878,534782.5742,0.001565839,0.547698717,0.001694105,878,0.007342321,TRUE,5
808,YDR252W,666826.7699,681799.8689,712303.6606,536632.7097,554737.6916,505404.4064,0.001575882,0.374300198,0.001410033,879,0.007381006,TRUE,2
2241,YKL014C,701941.9924,707463.1624,680734.908,534214.2812,483905.2678,544127.3276,0.001578951,0.807052169,0.000982973,880,0.007386978,TRUE,30
3672,YOR195W,655220.5891,656714.6107,657662.0704,536347.6473,578031.8816,556234.1099,0.001583732,0.348255597,0.001169397,881,0.007400934,TRUE,11
3246,YNL137C,363358.8575,353585.9661,387568.1305,916644.991,659541.0257,793650.2916,0.001590925,0.388756343,0.004899058,882,0.007426121,TRUE,9
3282,YNL191W,633916.3128,671286.0885,663714.7469,566721.223,542012.582,558119.787,0.001597101,0.793770683,0.00173199,883,0.007446508,TRUE,1
3187,YNL059C,693265.4473,657689.9036,667109.4868,522509.5844,566208.3076,541938.6527,0.001600085,0.296086508,0.001446802,884,0.007451979,TRUE,4
1490,YGR046W,494978.5933,520122.1111,545034.853,647792.3059,690626.3398,672696.8216,0.00160514,0.635098008,0.001395739,885,0.007467074,TRUE,2
429,YCR044C,772879.8922,824307.4995,676048.1356,451059.3659,471585.847,487079.5386,0.001609055,0.691070512,0.002991582,886,0.00747684,TRUE,1
1950,YIL147C,695317.3672,692959.2528,673182.0397,543162.9446,552679.5181,497608.2397,0.001618942,0.428498273,0.001057932,887,0.007514298,TRUE,3
3100,YMR265C,702089.852,696746.6394,675178.6279,495334.0147,555838.7455,532578.7985,0.001622721,0.396180646,0.001097376,888,0.00752336,TRUE,1
2808,YLR452C,884640.6427,956741.6208,700112.9312,372018.8182,418071.9369,394825.1592,0.001623483,0.617838177,0.004312776,889,0.007518423,TRUE,19
1514,YGR086C,363095.3026,375302.752,373342.8548,856720.6915,641422.9955,862335.6278,0.001623524,0.309731972,0.004633601,890,0.007510169,TRUE,26
3179,YNL048W,677605.0503,673208.2491,663324.6704,536561.6568,573502.6137,523973.0802,0.001641323,0.341774198,0.001205028,891,0.007583979,TRUE,7
2211,YJR126C,438943.5948,439605.0188,516881.8844,721585.4891,737589.6814,690789.4589,0.001643903,0.704339333,0.001010338,892,0.007587388,TRUE,6
2918,YMR011W,485438.9074,500555.8435,527654.7374,655633.7213,728206.3174,668701.3075,0.001664879,0.744201505,0.002147348,893,0.007675594,TRUE,7
2641,YLR211C,658888.5572,672576.1514,680800.1666,521165.0086,570022.4264,545030.52,0.00167093,0.36742928,0.001265915,894,0.007694878,TRUE,1
990,YDR511W,484768.3996,490501.7171,538152.4974,704152.3505,652273.4035,688173.2589,0.00167217,0.487037761,0.001491641,895,0.00769198,TRUE,2
1032,YEL037C,470496.3295,465654.3117,503464.3876,733657.2955,640657.3169,727019.4332,0.001675105,0.405762054,0.002383859,896,0.007696884,TRUE,9
2955,YMR067C,707367.2077,675194.5812,677708.7555,504809.6267,561230.0478,530156.9513,0.001679494,0.311391386,0.001317233,897,0.007708446,TRUE,5
3334,YNL259C,732890.2515,746178.6615,684929.6839,486310.3848,544322.1437,478424.934,0.001694572,0.426833244,0.001437484,898,0.00776899,TRUE,1
3197,YNL073W,487392.58,518639.9333,544910.758,678135.8948,685631.1444,654181.7858,0.001698511,0.583680657,0.001243208,899,0.007778386,TRUE,4
2640,YLR209C,637143.4767,645711.1872,630539.401,565051.576,586657.6999,563916.0702,0.001699494,0.431325639,0.001559614,900,0.007774239,TRUE,9
2477,YLL013C,528096.613,556302.7796,535683.6945,627010.4909,667549.9275,663944.3989,0.001710601,0.500879742,0.001872796,901,0.007816365,TRUE,14
3337,YNL262W,654760.3857,663907.0386,670134.4245,532643.1041,577001.4363,545911.9716,0.00171064,0.341385513,0.001322949,902,0.007807877,TRUE,26
787,YDR221W,661920.7016,662348.5368,684992.3059,529216.4527,573595.6258,536768.7477,0.001714868,0.299746801,0.001418045,903,0.007818506,TRUE,9
2777,YLR411W,84254.86559,77520.96506,105819.5687,1414815.748,517781.431,1085802.233,0.001724002,0.376057272,0.024942909,904,0.007851457,TRUE,3
1574,YGR169C,496504.6542,520600.2191,510103.3104,668579.1716,727521.896,643819.6921,0.001725474,0.677430861,0.002688538,905,0.007849475,TRUE,5
38,YAL042W,709225.3757,707242.8538,711786.3489,484601.9147,558771.4327,498887.2692,0.001734297,0.315339406,0.001012194,906,0.007880904,TRUE,8
100,YBL040C,659404.867,688277.7528,678405.6023,558463.8936,551833.7776,512021.6546,0.001741861,0.526532773,0.00131566,907,0.007906552,TRUE,1
1389,YGL153W,670416.7589,663786.6223,723336.3326,536942.8332,549759.0975,513361.0037,0.001744601,0.332409365,0.002141198,908,0.007910269,TRUE,6
284,YBR193C,376959.9605,377958.6622,471016.855,702099.8758,798755.9053,792016.5351,0.001749416,0.702579687,0.001282211,909,0.007923373,TRUE,1
1502,YGR065C,501471.4113,482145.4204,474122.1186,673895.152,764953.3345,660411.8745,0.001760526,0.781558892,0.003201268,910,0.007964928,TRUE,1
3598,YOR086C,630231.648,653476.1201,642743.7653,553670.94,573630.1523,576783.7025,0.001765244,0.588372911,0.001684414,911,0.007977507,TRUE,25
992,YDR513W,453779.273,458948.5724,458438.8507,763480.5351,634050.8609,755702.4278,0.001765993,0.311486331,0.003409523,912,0.007972141,TRUE,10
1797,YHR132C,674825.2651,676574.1915,702383.1444,517263.5629,568093.5516,518323.9477,0.001772266,0.298864545,0.001387982,913,0.007991697,TRUE,8
745,YDR167W,442258.6375,436288.1604,513508.1406,692421.7781,758697.1701,703976.2404,0.001775057,0.770418568,0.00137986,914,0.007995525,TRUE,1
2902,YML124C,509931.3947,503416.9838,538848.4223,653372.1327,712789.5295,654048.2447,0.00178601,0.828610083,0.002273257,915,0.00803607,TRUE,12
3770,YOR336W,640543.6257,654264.8505,654196.0502,543621.3354,578861.3939,564697.37,0.001794445,0.406925987,0.001467162,916,0.008065208,TRUE,13
3781,YOR355W,463122.3151,460322.0254,513128.1782,703335.7596,755216.7768,659536.72,0.001807027,0.785362705,0.002214677,917,0.008112901,TRUE,1
1955,YIL153W,729488.116,722833.9853,725949.9149,470488.4906,552358.1712,478742.4454,0.001814682,0.309031989,0.000985141,918,0.008138395,TRUE,2
2913,YMR004W,632539.5487,650930.1372,661520.9478,564610.8492,576528.8354,549514.8865,0.001833639,0.422183197,0.001817896,919,0.008214464,TRUE,6
3301,YNL219C,638977.8813,642080.9239,641992.0699,562627.7156,587843.1617,558288.9298,0.00183774,0.329120685,0.001526505,920,0.008223888,TRUE,11
497,YDL051W,522229.9955,529085.979,533686.7143,635237.0091,703271.1348,653126.2236,0.001838626,0.761876102,0.002778196,921,0.00821892,TRUE,16
1809,YHR148W,521075.1572,552345.168,546155.6802,663749.5819,666985.7461,628815.7341,0.001841804,0.525565227,0.001868361,922,0.008224196,TRUE,7
257,YBR146W,427243.4241,423859.773,437556.6567,688705.2978,682582.6829,854005.9936,0.001850383,0.434347178,0.005171742,923,0.008253551,TRUE,9
824,YDR286C,495171.8707,438692.3466,482831.0952,675113.0911,772302.7845,687510.3496,0.001857242,0.885074419,0.002395898,924,0.008275178,TRUE,2
2741,YLR362W,666843.3609,673418.4619,682795.0353,533362.9421,573713.9073,520956.2199,0.001864943,0.321573704,0.001362737,925,0.008300511,TRUE,7
548,YDL119C,652083.9605,686872.2176,667177.6592,533078.6447,572349.4895,534804.3124,0.001871865,0.453620807,0.001704599,926,0.008322318,TRUE,2
1258,YFR024C-A,684307.308,678551.9585,697991.2605,525997.9411,566873.4145,504637.7457,0.001873828,0.298678623,0.00128279,927,0.00832206,TRUE,12
1369,YGL124C,682131.4968,679803.9181,691430.3658,510135.9757,570154.3569,523232.5256,0.001877861,0.302307668,0.001276014,928,0.008330985,TRUE,4
3647,YOR150W,206496.1916,206657.0403,200081.15,1027794.815,1186433.544,606915.9891,0.001882708,0.69111338,0.013094178,929,0.008343498,TRUE,4
1382,YGL143C,534027.827,511162.5427,541429.9648,629560.4914,682623.1441,676648.5343,0.001883143,0.791356414,0.002166887,930,0.008336451,TRUE,1
1482,YGR033C,534096.0491,519414.6884,537324.4463,649821.5649,699934.5366,637239.7967,0.001888378,0.851737417,0.002689315,931,0.008350645,TRUE,6
3705,YOR236W,471707.1707,499225.2608,520808.3364,670950.526,738705.2355,661418.0967,0.001892445,0.710253278,0.002372055,932,0.008359651,TRUE,1
2454,YKR087C,678862.4237,668179.3367,732556.1117,512240.4828,553628.3358,517310.1394,0.001894623,0.289593693,0.00224993,933,0.008360301,TRUE,4
3091,YMR253C,701630.5996,683852.0452,712491.4173,508963.943,562702.2318,496137.3795,0.001900126,0.273106509,0.00131065,934,0.008375607,TRUE,1
240,YBR122C,486026.2996,476456.6313,512862.4538,680582.9557,752441.7894,653022.6201,0.001903113,0.831201447,0.00297859,935,0.008379804,TRUE,3
1585,YGR184C,642929.6345,666772.2783,678222.1151,535459.4049,572501.2047,548179.9839,0.001904445,0.397227379,0.001820788,936,0.008376711,TRUE,11
1695,YHR008C,373449.6805,372423.5655,405142.5383,875278.1934,644242.7568,811571.0347,0.001916061,0.359198427,0.004860365,937,0.008418806,TRUE,18
1274,YFR045W,435482.3643,498459.5668,500999.3351,704701.4783,668833.3665,733910.1557,0.001919011,0.34210865,0.001415506,938,0.008422782,TRUE,3
3832,YPL050C,514087.6938,518426.1249,512407.3974,652087.81,642407.5856,721272.8112,0.001924999,0.378508826,0.003237232,939,0.008440063,TRUE,9
782,YDR213W,675799.6514,695471.228,689934.6785,510511.0553,569356.0974,516728.992,0.001958697,0.355586109,0.001377656,940,0.008578675,TRUE,3
3144,YMR316W,479621.7605,460433.5753,529045.9349,672594.6115,733579.2915,684085.9325,0.001959901,0.82452972,0.001714385,941,0.008574827,TRUE,1
775,YDR205W,618565.0966,632360.1706,639430.2944,574181.9261,586282.5655,574589.1676,0.001976733,0.436687387,0.002087007,942,0.008639288,TRUE,3
541,YDL108W,539789.622,520650.0595,541713.5268,645136.9246,694062.3331,638203.7122,0.001994417,0.874725938,0.002660712,943,0.008707334,TRUE,8
3397,YNR013C,669040.1317,663273.023,664106.1606,539404.1,578914.1245,530965.9633,0.001998083,0.303971819,0.001477333,944,0.008714098,TRUE,9
3848,YPL072W,519992.0435,563714.4185,532347.5647,637308.2354,659761.5151,663359.2519,0.002019943,0.381021094,0.001711571,945,0.00880011,TRUE,1
1185,YER166W,669994.0824,682803.8117,692584.3209,509635.9359,569181.0718,531023.5731,0.002029708,0.338844006,0.001454532,946,0.008833309,TRUE,9
412,YCR020C-A,670698.4704,696170.1142,660826.4223,522630.2275,570209.8536,529120.0771,0.002031135,0.444196952,0.001766118,947,0.008830183,TRUE,1
465,YCR107W,467504.3535,429547.6897,522647.2503,703209.393,705172.8634,718792.0939,0.002054548,0.729926668,0.001011172,948,0.008922547,TRUE,1
